,0,1,2
10152,service was really slow the food is better at  sister res around the corner in the hour we did wait for our food we sampled a couple of plates and nothing blew our tastebuds away i will not be going back was not an enjoyable time .,0,0
10153,one of our favorite places in bay ridge solid food decent beer list fantastic beer garden and very friendly staff we will definitely keep coming back .,1,0
10154,ice creams okay but pretty overpriced for crappy service and small quantities i would recommend going somewhere else .,0,0
10155,so disappointed we never got served so i cant even comment on the food my boyfriend and i were seated after a 15 minute wait which was fine but then we  to wait for 20 minutes never being served we left not interested in going back .,0,0
10156,the line was long and the food worth the wait 30 fun minutes outside the place with the chef bringing cookies fruits and coffee awesome .,1,0
10157,more than  5 or 4 star reviews cant be wrong sweet afton is my all time favorite in astoria great coctails decent prices friendly staff famous fried pickles quality customers what would you expect from a local bar .,1,0
10158,the place is pretty good but the guy who is always there acts like an  he doesnt know shit about being nice to costumers the food is pretty damn good but im not gonna come back here .,0,0
10159,check out my blog for my review on this restaurant   .,1,0
10160,arlington pizza used to be amazing and i used to recommend the place now the original owner sold it and many things have not been the same such as their pizza and penne and vodka those where my favorites not so much the same .,0,0
10161,lightning fast service delicious food great atmosphere .,1,0
10162,best puerto rican food in the east village ive ordered here multiple times and the people here are super nice even delivery only took like 10 minutes .,1,0
10163,seriously whats the big deal with this place ive been here twice had the pizza and thought meh .,0,0
10164,ok food very few good dishes great ambiance but not worth the crazy long wait so hate it avoid going here at all cost .,0,0
10165,blah flavors blah food blah decor just blah not worth it and better off just going somewhere else .,0,0
10166,i found this place around 8 months ago and i love the value i always get the same thing and i always get the take out get the peanut curry lunch special with spring rolls it is really tasty and only cost a little bit more than 8 .,1,0
10167,best taco place in the east village al pastor omg heard the nachos are supposed to be awesome cant wait to try .,1,0
10168,meh is right i was excited for this place because of the great reviews but it did not impress me they only had 1 or 2 dishes under 20 and they were tiny and not a real meal way too expensive for not enough food .,0,0
10169,grab a drink before the daily show or  report or really any time nice bar tenders good food strong drinks could you ask for more .,1,0
10170,ice cold beer and great food what more do you need to know .,1,0
10171,great food nice atmosphere will be coming back .,1,0
10172,stop reading this and go eat some food i always get the salt and pepper chicken i suggest you do the same .,1,0
10173,pretty bad overall experience service was very slow and inattentive we ordered pork katsu and beef udon soup both dishes were 20 minutes apart greasy and pretty bland to make things worse both my mom and i got sick afterwards would not recommend this place .,0,0
10174,wow wow  this place simply rocks folks from greek salad to octopus salad dolmades everything is simply amazing i had the legendary lamb chops and i now know why its the  dish highly recommend this place .,1,0
10175,order mac 5 cheese best thing in the menu foie gras soba sliders mediocre short rib sashimi caviar rice branzino setting quiet unpretentious great for catching up convo tip check out the butcher by the front door .,1,0
10176,really nice young place friendly staff good draft menu out of this world crab cake sandwich love their choice to have potatoes instead of fries .,1,0
10177,i love this place such a great local hang out i fell in love with the pork belly will be coming back for that and as well as the mussels the lemongrass broth was so yummy .,1,0
10178,nice regular bar with good service and atmosphere not pretentious not touristy not hipster not what i was expecting midtown the retro burger on english muffin had a nice juicy  of meat and was excellent open to 4am .,1,0
10179,best chicken soup in all of manhattan maybe the world .,1,0
10180,one night this drunk creepy dude was bothering my friends and i and the bartender happened to notice and totally distracted him from us so we could still have a good night .,1,0
10181,first time in philly so of course we needed to have a cheesesteak thanks to tips on yelp we were able to avoid long lines at tourist stops i dont eat steak so was thrilled with a chicken option topped with blue cheese great meal .,1,0
10182,really crowded and small but the food is really good had the meat and cheese plate and some other small plates everything was delicious the lighting is romantic but the tight space and loudness makes it more of a place to get together with a few girlfriends .,1,0
10183,im a fan im so happy that this place is in my neighborhood i can always count on it and now they have wine on tap love that my only complaint is that when the top managers arent there the place feels different .,1,0
10184,been coming here for the last like 10 years definitely my favorite restaurantbar in philly always consistent food drinks are amazing the crispy chicken sandwich is my go to dish .,1,0
10185,the food was amazing grilled shrimp salad and lamb shank were delicious the bestest were the  incredible  sp and the grilled 3 greek cheese go there i loved it .,1,0
10186,enjoyed a fabulous christmas dinner at the bar the salmon duck were both perfectly prepared with delicious sauces we went back a few nights later for drinks jill made a perfect martini .,1,0
10187,this restaurant is byob which is a plus to the already delicious and fresh menu ive been coming here for years and tend to order the seafood salad fettuccine alfredo and chicken alla casa this is authentic italian at its best tasty filling and inexpensive you cant lose .,1,0
10188,this place is absolutely amazing the meal deal for 12 95 that gets you an app entrée and nan amazing and the flavor is exactly what you want when youre craving indian food another bonus byob but i mostly get delivery and theyre usually very prompt .,1,0
10189,great ice cream the rest of the food is nothing special though love the ambiance though .,1,0
10190,i couldnt go a whole week without another toms fix despite rain and a 45 minute wait toms still exceeded expectations while waiting we received coffee orange slices turkey ham delicious and vinegar french fries with chipotle horseradish sauce were decided to become regulars .,1,0
10191,great beer list wonderful bartenders who are friendly bacon popcorn incredible gumbo yum .,1,0
10192,pylos is delicious a great atmosphere and nice service i would have liked to sit at the communal able but didnt know about it until we walked in you absolutely need a reservation the greek salad boring i know was amazing as was the lamb and the octopus .,1,0
10193,this was no good had shrimp parm and a salad neither were any good tried my wifes chicken parm not bad but not great take a pass .,0,0
10194,simply great smoked style bbq fatty brisket is a winner cold slaw and brisket tacos also very yummy friendly staff tasty drinks and nice patio outdoor space weather  kid friendly and reasonably priced .,1,0
10195,bland pizza slow service and overpriced drinks i really dont understand what others see in this place the wait staff seems more interested in each other than in their customers could put up with that if the food had any taste .,0,0
10196,great sandwiches and paninis at clinton the service is fast and friendly i keep going back for the very tasty coffee better than most anywhere around this hood .,1,0
10197,a big messy delicious hot yummy crazy hot dog truck just what the  ordered for a cold winters day dapper dog ill follow you to the ends of the block .,1,0
10198,best breakfast place ive ever been to great overall and excellent pancakes the 1hr 30 wait was a bit ridiculous or id give it 5 stars .,1,0
10199,tastes like home cooking from your friends mom the only problem is your friends mom isnt a very good cook .,0,0
10200,heres a short post i will never go back food is not even average prices are very high go to satish palace on bloomfield ave to see what real indian should taste like .,0,0
10201,best cappuccino in the ues this espresso bar is not only adorable but delivers great coffees and pastries try one of their croissants with your cappuccino you will not be disappointed .,1,0
10202,i give this place 4 stars cause i really do dislike places that only take cash but the pancakes are really great the blueberry pancakes are damn good fluffy and full of flavor fast service and nice relax spot will def come back .,1,0
10203,xenophobia and racism aside genos is still subpar at best .,0,0
10204,the restaurant was terrific everyone enjoyed their meals and there is something for everyone service was excellent and everyone was very friendly  was top notch the complimentary bread was awesome as well i recommend this place to everyone .,1,0
10205,buttermilk channel offers a consistent staple based brunch menu to eager  theres usually a 60 min wait for weekend brunch service here is prompt and friendly but not overbearing buttermilk channel is definitely worth your time if you have dont mind waiting for a table .,1,0
10206,this place gave me a bad impression of philly the body guard was beyond rude the place looks filthy and it would not dine here or party here if i were in the philly area must avoid this place yuck .,0,0
10207,steaks are ok not the best in philly at all but will never go there again because of joey vento and his hate  when he was alive .,0,0
10208,very delicious i had the apple and cheddar grilled cheese which was fantastic we also shared the almonds which were to die for service was great also very friendly and accommodating definitely will go back .,1,0
10209,the actual restaurant is good drinks food and occasional live music the clientele is pretentious and  which ultimately ruins the bar for everyone other than the dartmouth crowd .,0,0
10210,cute place for breakfast fast service and good food came here on a sunday for brunch at noon and was able to grab a table immediately .,1,0
10211,the grilled steaks are delicious and plentiful it is a good place if you are a steak lover and know which cuts to order the items in the salad bar are also very fresh i thoroughly enjoyed my visit here and hope to be back again .,1,0
10212,great family restaurant or late night spot to hang out and grab a drink excellent pizza and outstanding mussels my dads favorite place in the world .,1,0
10213,nothing spectacular cheaply made food but they charge you a fortune tried it twice and neither time was anything to brag about .,0,0
10214,good bar food nice design big patio and strong beer list fine service and chill vibe .,1,0
10215,spicy tuna burger awesome spider roll and spicy tuna roll awesome had the green tea sandwich expected something a little better but still good .,1,0
10216,fantastic food really nice prices pleasant staff great location constant seasonal specials diverse selection of food new inventive recipes you cant go wrong with hapgoods .,1,0
10217,food was good and prices were right what more could you ask for .,1,0
10218,oh sizzling sisig how are you so so good spicy delectable fatty and totally fun paired with a most magical bowl of coconut rice the meal is just about the most delightful and delicious thing ever pig face my face yay .,1,0
10219,great great great the food was superb the hostess a doll the waiter on top of it and the management was so kind love it recommend it will return .,1,0
10220,normally love red robin but this time around the service was horrible and the gourmet burger made my friend throw up they didnt even offer to remove the burger from her bill after she told them i will never go back to this red robin again .,0,0
10221,i dont like or will not eat at a place that does not give free refills i ate here once got charged for a refill have not been back .,0,0
10222,great service i mean really great great food will definitely become a regular .,1,0
10223,the place is really small and tight but the milk shakes were awesome the pancakes were great felt the need to rush tho because of the people who are watching  thru the window other than that i loved it .,1,0
10224,stixs too fatty pita bread is not real pita just bread in the shape of pita ambiance weird too loud no character no  of songs .,0,0
10225,ive always eaten the french toast which has never been a let down i finally decided to get the pancakes the best buttermilk pancakes ive ever had they are so fluffy and with the cinnamon sugar on top its nothing but amazing .,1,0
10226,excellent pizza thats all there is to say if youre craving a square pepperoni slice in the  area this is the only place to go .,1,0
10227,we enjoyed everything we ordered the octopus the bone marrow the polenta the fried artichoke and cant forget shavings of fried garlic the cauliflower and tuna we will be back .,1,0
10228,kids    we didnt have time to ask for  bill was on table to  good bye hum hum .,0,0
10229,small place with outdoor seats for a few with well presented seafood and sandwiches .,1,0
10230,confused about all the rave reviews for  we drove out from ct to experience all that this place had to offer leaving disappointed .,0,0
10231,great place great food great caipirinha todo  .,1,0
10232,beautiful restaurant delicious upscale greek food first class service great place for a date .,1,0
10233,overrated is a good way to put it the shakes are good the sliders are just greasy not in any way memorable .,0,0
10234,delicious amazing burgers of course delicious fries or frites if you will great beer selection it can be a more upscale clientele a place to be seen and sometimes i just want to eat delicious food and not have to worry about how i look highly recommended though .,1,0
10235,really cool place with a large selection of beers it is usually packed and the food is pretty good i like going here when i am in astoria .,1,0
10236,omg i came back here and ordered the banana smoothie according to  w its the best thing in life i wanna come back just to get the smoothie .,1,0
10237,positives mac and cheese pulled pork po boy sandwich biscuit mashed potato beer selection nice server portion size negatives loud fried tomatoes overall go for bbq and value .,1,0
10238,my favorite mexican goto consistency delicious food friendly atmosphere hipster service .,1,0
10239,came here on a bar tour of the city and have been coming back ever since a neat little place a little divey and totally old school definitely not for everyone but worth a try who knows you might fall in love like i did .,1,0
10240,best .,1,0
10241,the sushi is terrible on par with supermarket sushi .,0,0
10242,great place its a little corner  store the sandwiches are phenomenal they use great bread and quality meat they have a great beer selection too if your in the area definitely give it a try .,1,0
10243,you have to love this place perfect for couples extremely romantic it has to be one of the most romantic restaurant in the city delicious food great for a date night or dinner with friends .,1,0
10244,super delicious my first experience with peruvian food was a great one .,1,0
10245,wow this place is so phenomenal with a  team work tasty french cuisine makes  unique and my favorite is the chocolate   so yummy you guys gotta go there and its near the msg .,1,0
10246,both of us got sick the same night food tasted good alright .,0,0
10247,i dont think this place is worth what they charge for coffee my meal was  and not fully cooked have not returned .,0,0
10248,typical diner fare i definitely have had better will do in a pinch if i must .,0,0
10249,rude service from barista who gave me caffeinated coffee when i clearly asked for  the 10  tuna sandwich is actually regular canned tuna a little too much  attitude for the neighborhood .,0,0
10250,second time here as good as my first time great food in an amazing beautiful restaurant cant wait for next time .,1,0
10251,i liked the staff at this joint and the food was good but expensive for for what you get filipino food is usually half the price and you get more bang for the buck elsewhere oh if you want good drinks for cheap come on by .,0,0
10252,if i could go here every day of the week i would it is an amazing experience and i do get around the philly food scene you will experience flavors that you wont experience anywhere else and its byob ok there is no reason not to go .,1,0
10253,didnt like service poor gave us food without utensils when we asked it took us asking 3 t  serve serve appetizers in baskets didnt give us dish .,0,0
10254,rear patio great service very good food .,1,0
10255,best fish tacos ever be sure to ask for salsa missing a star for the steep prices three tiny tacos for 9 .,1,0
10256,love it .,1,0
10257,always great people watching especially late night the  you are the better the steaks still even  not that great whatever do it once and make your own opinion its worth the experience at least .,0,0
10258,tasty tasty dosas ive had this a few times and its super tasty masala dosa thin crepe with spiced potatos inside super tasty all the dosas are served with a small side of  spiced  samosas are also delicious here .,1,0
10259,incredible samosas quick and easy spot to pick up them up and enjoy in the park .,1,0
10260,sweet sweet mouth  i want to eat this food every day for the rest of my life curry chicken and chargrilled pork noodles make my heart sing .,1,0
10261,i grew up in brooklyn where nearly every pizzeria is great and moved to jersey in the mid  the pizza in hoboken and jersey city is terrible but bayonne pizza is light years better and pizza masters may be the best of them try the grandma slice .,1,0
10262,the bone marrow and marmalade oh my goodness it was my first experience with bone marrow and im sold everything else we had was delicious too but i cant remember what i had because well bone marrow .,1,0
10263,absolutely delicious what a surprise its not cheap but then who asked us to drink 40 worth of beer one complaint other tables around us got the patatas bravas on the  not us wonder why we definitely  up over 100 .,1,0
10264,tourist trap on to the next one .,0,0
10265,perfect for a lazy day of drinking i have started many a drunken night here very cool local feel too .,1,0
10266,dont waste your time here they say 45min 2 5 hours later they were still telling us 45min for something you could get pretty much anywhere in new york .,0,0
10267,what better way to start the night off than with fresh grapefruit margaritas and chips with guacamole and spicy salsa by seven oclock this tiny les den will be at  so do like we unknowingly did the other night and arrive fifteen minutes prior .,1,0
10268,a hole in the wall but the tacos are amazing .,1,0
10269,went here for dinner on new years dont let the front fool you it opens up into a huge room with interesting decor staff was great and the food was exceptional green sauce is the best a great find .,1,0
10270,guacamole sushi no thanks and a waitress who doesnt quite understand the  of a customer having a serious food allergy ill move on .,0,0
10271,horrible service we waited an 1 hr and 30 mins noone ask if we would like a drink of water the service is the worst im actually standing in the small waiting area and the waiter does not know what is going on horrible horrible horrible service .,0,0
10272,great greek indulgence beats the offerings of   handsdown .,1,0
10273,very good cheese biscuits longer wait times though didnt anticipate to find good veggie food at a sea food restaurant .,1,0
10274,i love this place for take out the food is absolutely delicious the restaurant is nice albeit crowded and loud .,1,0
10275,racists .,0,0
10276,im confused as to why anyone actually likes this place the food is terrible bland and overpriced its not veganfriendly barely vegetarianfriendly and most certainly not  you could find a better meal almost anywhere else in new haven .,0,0
10277,cucumber collins fantastic great local hangout love the decor .,1,0
10278,just okay i dont get the hype the red sauce was bland and the noise level what with the tables so close was off the charts .,0,0
10279,the coffee is amazing 5 stars all around a great neighborhood gem .,1,0
10280,blah not really much to say here other than the meatball subs are a solid standby the pizza is not ny style more like greek style this is basically a take out place where you can grab a grinder and hit the road .,0,0
10281,this place makes my taste buds happy that they ever existed come here order everything thank me later .,1,0
10282,the biscuits are to die for actually everything is good ive only eaten brunch here but never had a bad meal i come every time im in nyc .,1,0
10283,ok food was not impressed had a panini and tuna salad for lunch the tuna was out of a can mixed in with lettuce and one piece of tomato on the side nothing special and way overpriced for what it is .,0,0
10284,just another viet restaurant small fun runs out of food to serve green jalepeno garlic sauce is good calamari is soso if grilled you could not tell difference from steamed  wilted and poor today shanghai ribs are just like any korean bbq just ok food .,0,0
10285,went there last night after being turned away at several other restaurants in the area the place is much bigger than it looks service was fast place was nice and staff were helpful the food was good the tiramisu was awesome .,1,0
10286,long wait to sit but fast food service dumplings are not that good especially compared to din tai fung .,0,0
10287,toms gets packed like no ones business something about the pancakes the brunch here is cheap avoid the scrambled eggs they over fry them the lines are long but the waiters are friendly toms an institution of  .,1,0
10288,food is ok but expensive .,0,0
10289,well theyve updated the brunch menu but i wouldnt necessarily say theyve improved it .,0,0
10290,marzullos is a  in our montclair dining rotation the food is tasty and served in a timely fashion with large portions so theres plenty to take home the tablecloths are covered with white paper and the kids get crayons to color on it .,1,0
10291,very small restaurant w great service the paneer and scallops were good but nothing special the zucchini hummus pizza was absolutely  and i wasnt a fan of the duck but i dont typically eat duck so i wouldnt know id go back .,1,0
10292,my second time here and i think it will be my last buffet style food looks like it been there for over 12 hours i came with friends i was excited walking in leaving disappointed .,0,0
10293,somewhat bland food atmosphere is nice though .,0,0
10294,to the manhattan brunch crowd with sweet greasy obvious dishes like croque monsieur and nutella baguette nothing french about this place except the mediocre service .,0,0
10295,what a rip off 4 shrimp for 12 are you kidding me instead of 3 buns they bring out 2 now  was good service was also good i will never go again though .,0,0
10296,i stopped by for a cappuccino because the cafe where i barista uses the same counter culture beans and its good stuff unfortunately the espresso in my drink tasted  and the whole thing was very meh cool looking space though .,0,0
10297,delicious food loved it had dinner here with my brother on my visit to nyc totally would come back .,1,0
10298,beef steak cheese wiz onions with fries so delicious loved the bread very juicy but not so much that it was a mess sat next to the door fast and super friendly already craving another until next time philly .,1,0
10299,really not the best italian food i had we ordered 4 different meals and all four were bland as for the fried calamari nothing special i expected more .,0,0
10300,the meals are awesome great find doing our visit the ny sausage with cheddar goulash excellent .,1,0
10301,loved the  loved chips with dips loved the atmosphere loved everything here .,1,0
10302,wagyu beef and substitute with japanese yam 5 stars nuff said .,1,0
10303,ate here twice forced to get delivery once always lackluster pale  food unfriendly management staff overpriced breakfast sandwiches bacon egg cheese on a bagel 8 dollars yeah right hoping that i wont be forced to return .,0,0
10304,totally disappointed made a reservation thru open table when we arrived we were shown to a table in a corner near the bar complete review on facebook page for rouge wont be going there again .,0,0
10305,this place has the worst food the only good thing about this place is the music and sangria .,0,0
10306,very cramped but thats nyc breakfast was very average nothing to write home about we had the  breakfast it was bland and the chickpeas had no flavor the cake we had tasted stale there are better options .,0,0
10307,hostess has no idea what she should do have been waiting for an hour and saw people after us are getting seated .,0,0
10308,typical overpriced  restaurant pasta was  service indifferent only saving grace was helpful busboys .,0,0
10309,perfect tacos fresh tasting authentic mexican food with friendly service will be going back many times .,1,0
10310,came back for another brunch this time on a sunday at  or so service was still speedy and without hiccups the eggs benedict i got were cooked just right .,1,0
10311,worst food worst staff overpriced crap .,0,0
10312,good sangria empanadas and ceviche together with sidewalk seating on a nice day generous portions and reasonable prices especially by new york standards as well .,1,0
10313,first and last time ever ordering this from nasty place it took 2 hours for the food to come i ordered chicken tenders and fries i only got two little chicken tenders the guy who delivered the food was very rude i wouldnt recommend it .,0,0
10314,what an amazing place i have to say from the moment i walked through the door i was treated like a king the service was phenomenal and the food was  very great place to eat if youre looking for mom and pop food .,1,0
10315,overpriced poor service long waits was popular in 2011 but the idea has run its course and now all thats left is 15 dollar burgers and mediocre service  milkshake is ok .,0,0
10316,go dosa man i decided against a long elaborate review this place is an nyu community staple and  so cheap and tasty indian why only 4 stars because the dosa man likes to play with my  and not show up on certain days .,1,0
10317,over rated i just had dinner here and i cant think of one thing i liked about the place the service was bad the room was cold the food was subpar and overpriced there are several places nearby that are better than this .,0,0
10318,have to say i was so happy and satisfied with my meal here the food was amazing one of the best ive had all year the drinks were delicious too .,1,0
10319,lovely french ambience this is very close to fit everyone was very sweet helpful the food was very good we had one of the brunch items and tapas great variety to choose from fresh tasty and exquisite presentation definitely recommend .,1,0
10320,the service and food where outstanding from the calamari to the chocolate cake also the bubbling berries drink was good and exciting to see it bubble .,1,0
10321,a piece of metal in my chicken i called to tell them about it and got hung up on not a fan .,0,0
10322,the food is great here so are the sangrias the service was well and i loved the entertainment it would be best to make reservations .,1,0
10323,ive eaten at many different  across the us but this one is by far the worst in terms of speed of service the staff is very slow the food is excellent however .,0,0
10324,good but not the greatest it sure is original but not many options .,1,0
10325,i had a dave panini and risotto balls and i was  at how bland they both were yet i still paid 18 with a drink .,0,0
10326,great breakfast huge portions best in north haven .,1,0
10327,amazing food and great service i highly recommend the mixed appetizer platter of baba  hummus  and marinated mushrooms and eggplant everything is fresh and very flavorful very attentive staff is cheerful and happy to cater to your requests love this place .,1,0
10328,lovely and they dont mind if i sip a manhattan while sketching for an hour or so .,1,0
10329,overpriced and mediocre i ordered a 16 fontina and zucchini risotto dish and it was mediocre tasting and small in portion size it was also so  hot i couldnt touch it for what seemed like 10 minutes im definitely not going back to this place .,0,0
10330,pretty good if youre from the suburbs otherwise feel free to patronize any of the good restaurants in philly .,0,0
10331,there may be a place called burger king but stuffed is the king of burgers the bacon jam burger was absolutely delicious i will be back for another this is now my home for a burger .,1,0
10332,the service was friendly but the place is so worn down inside and the food was just ok i asked if the hollandaise was homemade or from a mix the waitress said i dont know i think homemade the answer is it is not homemade .,0,0
10333,overpriced food that isnt worth the wait the lunch deals are a good bargain but without the 2 hour wait you might find the food to be shockingly average .,0,0
10334,practically in the  byob is awesome mussels were great filet was shitty too much sauce the fiance said it tasted like a mcdonalds burger  good service .,0,0
10335,if you cant get in the door for brunch itll be worth it i would give it more stars if i could plus the bartender sasha was absolutely delightful she should get a raise .,1,0
10336,great quick quality food and great prices pretty sure my husband had 1 of everything on the menu .,1,0
10337,got a philly with cheese wiz may not sound appetizing but buddy it was some  gooey deliciousness .,1,0
10338,ive been going here for the last year and it seems they change the chef portions are not the same and the quality of the food .,0,0
10339,i woke up this morning still thinking about the shrimp with delicious celery root sauce i just want to eat it all the time service was good place is cozy on a cold winter night and if you head there late on a sunday no wait .,1,0
10340,kind of pricey was expecting better sushi they do cover cantonese chinese and japanese food .,0,0
10341,they are back and just as good a little more spacious and less crowded with an elevated back area and a second floor the food is just as good .,1,0
10342,very good food very big portions at a fantastic price been here a 100 times for the price you can not beat it .,1,0
10343,make a reservation early and arrive on time food is made with great care using fresh ingredients and interesting combinations slow down enjoy the atmosphere which feels a little like an indoor garden scene from a  novel really delicious unique  a variety and eat it familystyle .,1,0
10344,stumbled into this restaurant with my family while  the streets on a nice evening very friendly very professional very good service and we all have a great meal .,1,0
10345,delicious indian food good vibes and great location you wont be disappointed the dinner portions are just right and not overwhelming i prefer the lunch buffet for when i want to indulge and eat different things delightful dining experience delivered with  service .,1,0
10346,highly recommend the   beer very very good  wheat ale .,1,0
10347,falafel was great hummus average greek salad was unique but not very good small tables with  decor .,0,0
10348,the food is excellent but my party was here on a saturday night and we had to wait at least 20 minute for service after we were seated before anyone came by to take our order unacceptable .,0,0
10349,solid spot good food average service weird 50s futuristic atmosphere blt omlette was very good as was the huevos rancheros .,1,0
10350,terrible food with terrible service will never come again .,0,0
10351,wish they baked bread got a boring cookie twice whole thing seems pretty unnecessary .,0,0
10352,fresh food prepared simply in a comfortable environment i found the concept more compelling than the overall  food was probably closer to 3 or 3 5 stars but im  up because im a sucker for the  thing .,1,0
10353,delicious food and a great bar with plenty of tequila and mezcal if you dont want to wait come for lunch its dead during the day .,1,0
10354,lovely friendly waitress maybe a wee bit overwhelmed on a friday night alone delicious up and down we had the cheeseballs and eggplant app and the filet and the shrimp curry for entrees the prices were great also .,1,0
10355,no good soggy and oily pizza did not like it at all the middle of the pizza was like a chunk of cheese the cheese was not good quality .,0,0
10356,the tostones were amazing the rotisserie chicken was flavorful pork was cooked perfectly service was quick and the cafe con leche was to die for .,1,0
10357,its really all about the nachos at taqueria diana legit  all they need now is a ridiculously huge bean and cheese burrito and french fries because its not super legit until there is a carne asada fries option on the menu .,1,0
10358,cool place interesting drinks and food options i got breakfast here and loved my omelette funky decor good for groups of 26 .,1,0
10359,my husband loves adelas coffee beautiful pictures you can feel the history of the place very nice staff the food smell great cheap .,1,0
10360,just went back cuz my first visit was great margaritas still stellar but this time around the food wasnt as great still one of the best mexican around and i love the vibe of this cramped little east village gem .,1,0
10361,rays has highquality by the slice try bolognese .,1,0
10362,very disappointed i went this restaurant because the positive reviews on yelp the service was very bad even no orange juice at this restaurant i ordered salmon sandwich and soup they were just ok .,0,0
10363,they won me over .,1,0
10364,this is hands down the best cuban food ive had in nyc having lived my entire life in miami i have been on a search to find good cuban food everywhere and i finally did delicious .,1,0
10365,omg this place is getting worse and worse first of all they rise the price and portion even got less second whatever noodles i order they do not have and the sign says noodles village third i will seriously think twice to go back .,0,0
10366,yay they serve veggie hot dogs now tried the seattle dog and it was delicious great beer awesome backyard friendly  and now vegetarian friendly food i couldnt be happier .,1,0
10367,i dont know what all the hype is about soba noodles i had the chicken burdock dip soba it was mehhh didnt finish it the soup tasted too strong and the flavors didnt work for me the green tea ice cream was delish tho .,0,0
10368,cant go wrong with the matador plate for 23 people i would order an additional rice and beans however .,1,0
10369,never tried brunch but the dinner was damn fine .,1,0
10370,tasty and great friendly staff delicious philly sandwiches .,1,0
10371,great food had the sweet potato mash bowl with grilled chicken and the   and everything was cooked perfectly and most importantly tasted just as good .,1,0
10372,dim lighting  the food was pretty good its really inexpensive filled up on bread with oil n vinegar delish waiter was hot too had a nice time here was seating quickly .,1,0
10373,really good must go .,1,0
10374,one of my favorite sunday night spot jazz  and friendly staff in a weird neighborhood just try it .,1,0
10375,great takeout italian restaurant awesome fresh pizza and the best grandma pie period extensive menu cheap prices and delicious italian hot sandwiches try the  turkey or roast beef tasty and huge portions .,1,0
10376,fast friendly service sandwich was the bomb  nice and clean and we could actually sit down and eat chill music and we will come back on our next trip to philly .,1,0
10377,good wings great burgers cheap beer fun crowd great location near the  and  parking sometimes available for games its a winner winner chicken dinner .,1,0
10378,amazing everything is cooked to perfection simply an art definitely will be back all 8 of us .,1,0
10379,everything was good ceviche mixto chicken empanadas etc the place is pretty loud but  .,1,0
10380,i work right across the street so i frequently order lunch from here its always ready within 10 minutes the sandwiches wraps and salads are awesome the white 2 pizza with  and ricotta is delicious just dont order  its a greasy mess .,1,0
10381,burgers are delicious ask for a side of their horseradish sauce for dipping the  tacos are also pretty  awesome beer selection friendly staff .,1,0
10382,still incredibly rude i popped in for takeout and gosh i cant believe id forgotten how awful the waiters treat you the quality of service here is unbelievable never ever coming back .,0,0
10383,delicious and just so charming this place has it all great wines and service only  the exquisite food the romantic vibe and appetizing  set the scene for a great meal it only gets better after you sit down and begin enjoying whats on the menu .,1,0
10384,prepare to be annoyed the food is unremarkable the decor is lacking and too many bloody hipsters .,0,0
10385,usually tasty fare off the specials menu for a decent price you can even share a plate and still be full beware the wait try going on off times or just grab a seat at the bar instead of a table shorter wait time .,1,0
10386,all of the dishes here are delicious prepared well and the ingredients are fresh every time i come i order something different and im always pleased with my meal the service is quick and friendly too .,1,0
10387,not a good first experience expected more or at least 3 stars no brown rice option only this  mixed rice that makes the experience all the more less authentic japanese price was too high for quality wont be coming back .,0,0
10388,everything you could  for in a neighborhood good variety often quite creative and inspired while being consistantly good with the standard italian offerings portions are generous good service byob a nice plus .,1,0
10389,henry st deli over   day everyday we all wish we had it in boston sriracha sauce king before it was cool .,1,0
10390,stopped in late to sample the tacos which are my obsession had beef pulled pork and al pastor not bad beef was really nicely done but something was slightly off the other two were decent would def come back here .,1,0
10391,amazingly delicious pancakes biscuits and jam give them a try you wont be sorry .,1,0
10392,terrible london grill exactly what does this place do that is british unless british equals lousy service dirty and a menu which looks like it was created by someone with no sense of taste .,0,0
10393,closed replaced by sidewalk cafe which seems to be a  improvement .,0,0
10394,went back again same great service thanks  and awesome food .,1,0
10395,i love this place great dinner or lunch spot  is  and good 247 service is on point kalbi is pretty good as well one love t .,1,0
10396,easily the best diner ive ever been to absolutely delicious fries are magical we had crab cakes florentine and blue cheese burger unbelievably good .,1,0
10397,their bread was soggy but the meat on point delicious better than pats king of steaks did a taste check with  and steve between geno and pats king of steaks and geno takes my vote .,1,0
10398,love their huevos rancheros the french toast looked amazing too service was quick and pleasant overall despite dealing with multiple waitresses i would recommend trying this place after visiting the sites of  square location is parking friendly as well .,1,0
10399,went for brunch always a fun menu great staff and good food fab drinks patio is open and a great place for a little fun in the sun .,1,0
10400,this place just opened last saturday and ive already been there twice their  is damn fine food wicked drinks and a hell of a good time and that just about sums it up .,1,0
10401,mediocre service mediocre food .,0,0
10402,loud sports bar replete with a television every three inches  fish and other assorted game on the walls and a jukebox limited drink selection though i suppose if youre into the budweiser repertoire you might be happy too few tables as well .,0,0
10403,ive been here 3 times after visiting the museum albeit a little pricey the ambiance and the food makes up for it authentic to the core and a wide variety this place is delicious and quick .,1,0
10404,back when i still lived in los angeles i always drove to bcd with friends their soup and meet combos are all tasty so when the new york one reopened i was extremely happy its definitely one of my fav always have seafood soon  .,1,0
10405,staff got to go manager was rude hostess even more yeah its a pretty place food is tasty loved the avocado over bread and the cous cous was pretty good but they really need to have a better customer service .,0,0
